name,brand,url,cluster,aura_confidence,aura_sensuality,aura_formality,aura_intensity,aura_uniqueness,aura_approachability,aura_maturity,aura_extroversion,performance,longevity,sillage,uniqueness_idf,dominant_accord_1,dominant_accord_2,dominant_accord_3
Tuareg O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Tuareg-34049.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5287141703002668,0.80251008160767,0.8193561693776197,0.8306854101446361,0.655,0.685,0.625,0.23593618301973546,woody,aromatic,earthy
Vetiver Brasil O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Vetiver-Brasil-7364.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.38536796546669005,0.80251008160767,0.8193561693776197,0.8306854101446361,0.548,0.506,0.59,0.19415091770299897,woody,aromatic,citrus
Xtreme O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Xtreme-7365.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5363278475621374,0.80251008160767,0.8193561693776197,0.8306854101446361,0.31,0.272,0.348,0.2301780651317382,citrus,aromatic,green
Xtreme Xplosion O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Xtreme-Xplosion-12618.html,Spicy-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7937427137377341,0.80251008160767,0.8193561693776197,0.8306854101446361,0.374,0.389,0.359,0.29323205155820203,warm spicy,powdery,aromatic
Yang O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Yang-34046.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5864728936415603,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6885,0.5940000000000001,0.7829999999999999,0.2344371841188385,woody,aromatic,earthy
Acqua Sensation For Men O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Acqua-Sensation-For-Men-19270.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.602003092860227,0.80251008160767,0.8193561693776197,0.8306854101446361,0.30000000000000004,0.4,0.2,0.2488658521705711,white floral,fresh spicy,green
Arbo O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Arbo-7347.html,Green-Fresh,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5190535564722858,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5595000000000001,0.553,0.5660000000000001,0.23529905862876754,green,aromatic,fresh spicy
Arbo Atlântica O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Arbo-Atlantica-106878.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6239560489369301,0.80251008160767,0.8193561693776197,0.8306854101446361,0.4005,0.42300000000000004,0.378,0.22934858946352324,aromatic,aquatic,green
Arbo Botanic O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Arbo-Botanic-67268.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5541360538865895,0.80251008160767,0.8193561693776197,0.8306854101446361,0.4365,0.448,0.42500000000000004,0.2101773309784023,green,aromatic,fresh spicy
Arbo Forest O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Arbo-Forest-75819.html,Green-Fresh,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7049150672673359,0.80251008160767,0.8193561693776197,0.8306854101446361,0.43,0.451,0.409,0.28017715652989617,green,woody,earthy
Arbo Intenso O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Arbo-Intenso-79052.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.8282598251453325,0.80251008160767,0.8193561693776197,0.8306854101446361,0.456,0.461,0.451,0.28872445133335084,woody,patchouli,aromatic
Arbo Liberté O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Arbo-Liberte-35051.html,Green-Fresh,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.638240797483565,0.80251008160767,0.8193561693776197,0.8306854101446361,0.519,0.539,0.499,0.24093712114600319,fresh spicy,citrus,green
Arbo Ocean O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Arbo-Ocean-42915.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5618843365167362,0.80251008160767,0.8193561693776197,0.8306854101446361,0.3975,0.394,0.401,0.2358641036264205,aromatic,citrus,woody
Arbo Puro O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Arbo-Puro-89706.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6143144961559395,0.80251008160767,0.8193561693776197,0.8306854101446361,0.42700000000000005,0.454,0.4,0.22124845869804255,fresh spicy,woody,aromatic
Arbo Reserva O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Arbo-Reserva-53751.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5736651940377916,0.80251008160767,0.8193561693776197,0.8306854101446361,0.498,0.51,0.486,0.22882606048768456,woody,aromatic,green
Boti O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Boti-34625.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.47424218301717547,0.80251008160767,0.8193561693776197,0.8306854101446361,0.525,0.4,0.65,0.25419930927616885,musky,lavender,powdery
214 African Sunrise O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/214-African-Sunrise-93618.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.37649406919829237,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5215000000000001,0.521,0.522,0.18273944318713703,aromatic,fresh spicy,woody
214 Sevilla Dorada O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/214-Sevilla-Dorada-107440.html,Blue-Fresh,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5876487995478549,0.80251008160767,0.8193561693776197,0.8306854101446361,0.492,0.507,0.47700000000000004,0.24891823896858137,aromatic,citrus,fresh spicy
Botica 214 Dark Mint O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Botica-214-Dark-Mint-62089.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6171943948674072,0.80251008160767,0.8193561693776197,0.8306854101446361,0.502,0.513,0.491,0.2363116650577962,aromatic,green,fresh spicy
Botica 214 Fiji Paradise O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Botica-214-Fiji-Paradise-84214.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7015146855393164,0.80251008160767,0.8193561693776197,0.8306854101446361,0.46699999999999997,0.485,0.449,0.21560552205892544,warm spicy,aromatic,citrus
Botica 214 Verano en Firenze O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Botica-214-Verano-en-Firenze-74052.html,Green-Fresh,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.4838824423807705,0.80251008160767,0.8193561693776197,0.8306854101446361,0.569,0.613,0.525,0.21552809046936286,fresh spicy,aromatic,lavender
Botica 214 Wood & Vetiver O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Botica-214-Wood-Vetiver-62818.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.3789218382643725,0.80251008160767,0.8193561693776197,0.8306854101446361,0.523,0.4600000000000001,0.586,0.20010870799839553,woody,aromatic,green
Celebre Agora O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Celebre-Agora-83037.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6206028940423911,0.80251008160767,0.8193561693776197,0.8306854101446361,0.4245,0.45099999999999996,0.39799999999999996,0.24229343076106713,aromatic,fresh spicy,marine
Celebre Sua Força O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Celebre-Sua-Forca-69909.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5335987960367271,0.80251008160767,0.8193561693776197,0.8306854101446361,0.475,0.499,0.45099999999999996,0.21744787720776004,fresh spicy,aromatic,lavender
Coffee Man Sense O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Coffee-Man-Sense-61401.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7021522698909769,0.80251008160767,0.8193561693776197,0.8306854101446361,0.623,0.642,0.6040000000000001,0.24271491644564938,aromatic,woody,fresh spicy
Coffe Lucky Man O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Coffe-Lucky-Man-67532.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7358652872345403,0.80251008160767,0.8193561693776197,0.8306854101446361,0.539,0.5680000000000001,0.51,0.24837643394184536,woody,fresh spicy,aromatic
Coffee Addictive Man O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Coffee-Addictive-Man-95314.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7101006605372516,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5890000000000001,0.6160000000000001,0.562,0.23417678233527014,warm spicy,woody,aromatic
Coffee Duo Man O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Coffee-Duo-Man-52572.html,Sweet-Gourmand,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7524074294821915,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5365,0.553,0.52,0.2619387011085465,vanilla,woody,powdery
Coffee Man O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Coffee-Man-9778.html,Spicy-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.8807816831847077,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6205,0.6270000000000001,0.614,0.278967710399129,warm spicy,fresh spicy,woody
Coffee Man Fusion O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Coffee-Man-Fusion-58292.html,Spicy-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.8369357205529416,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6155,0.657,0.5740000000000001,0.2910457065288058,warm spicy,fresh spicy,woody
Coffee Man Paradiso O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Coffee-Man-Paradiso-41724.html,Spicy-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.8273832880116303,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6214999999999999,0.625,0.618,0.3891305816106859,warm spicy,coffee,chocolate
Coffee Man Passione O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Coffee-Man-Passione-29320.html,Spicy-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7590786112929463,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6875,0.651,0.724,0.273393568129895,warm spicy,amber,vanilla
Coffee Man Seduction O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Coffee-Man-Seduction-12798.html,Sweet-Gourmand,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7535315351341196,0.80251008160767,0.8193561693776197,0.8306854101446361,0.537,0.54,0.534,0.2778844528692622,vanilla,sweet,woody
Coffee Man Seduction Touch O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Coffee-Man-Seduction-Touch-82413.html,Spicy-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6835799040258431,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6015,0.657,0.546,0.2566530243119938,fresh spicy,amber,vanilla
Connexion O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Connexion-7350.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.8215512955216336,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5365,0.517,0.556,0.24709245954904102,patchouli,earthy,warm spicy
Connexion My Way O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Connexion-My-Way-44555.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6528720603038203,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5545,0.554,0.555,0.22502677899541704,woody,warm spicy,white floral
Connexion Urban O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Connexion-Urban-57169.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5628705749687111,0.80251008160767,0.8193561693776197,0.8306854101446361,0.4495,0.528,0.371,0.23103789548194278,fresh spicy,woody,aromatic
Connexion Woods O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Connexion-Woods-7349.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5524735264319576,0.80251008160767,0.8193561693776197,0.8306854101446361,0.552,0.5700000000000001,0.534,0.21116058137869897,woody,aromatic,fresh spicy
Egeo O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Egeo-7352.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5582240044375655,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5325,0.531,0.534,0.21586710942076123,aromatic,vanilla,woody
Egeo Beat O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Egeo-Beat-68756.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.8277465742189478,0.80251008160767,0.8193561693776197,0.8306854101446361,0.557,0.5680000000000001,0.546,0.32958331973465205,vanilla,fresh spicy,lactonic
Egeo Bomb Black O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Egeo-Bomb-Black-53323.html,Sweet-Gourmand,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.8687999761645936,0.80251008160767,0.8193561693776197,0.8306854101446361,0.7310000000000001,0.7200000000000001,0.742,0.32815463470266515,sweet,caramel,leather
Egeo Bomb For Him Caramel O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Egeo-Bomb-For-Him-Caramel-46384.html,Leather-Smoky,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.9241194153381729,0.2930285616470644,0.8193561693776197,0.8306854101446361,0.758,0.747,0.769,0.43558330771781156,leather,caramel,animalic
Egeo Dolce O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Egeo-Dolce-8622.html,Sweet-Gourmand,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6963473815766469,0.80251008160767,0.8193561693776197,0.8306854101446361,0.7495,0.746,0.753,0.2579771273445463,sweet,vanilla,woody
Egeo Hot Pepper O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Egeo-Hot-Pepper-38072.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7318717869730477,0.80251008160767,0.8193561693776197,0.8306854101446361,0.7220000000000001,0.679,0.7650000000000001,0.23199169678894963,woody,aromatic,amber
Egeo Kiss Me Man O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Egeo-Kiss-Me-Man-58355.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6191640990139317,0.80251008160767,0.8193561693776197,0.8306854101446361,0.676,0.629,0.7230000000000001,0.22928592188748043,aromatic,citrus,woody
Egeo Pina Blast O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Egeo-Pina-Blast-71734.html,Blue-Fresh,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5691103775907764,0.80251008160767,0.8193561693776197,0.8306854101446361,0.455,0.457,0.453,0.24257554386529895,fruity,sweet,fresh
Egeo Provoke Man O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Egeo-Provoke-Man-18990.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7121471069782855,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6455,0.6519999999999999,0.639,0.2919713698117826,fruity,green,lavender
Lhotse O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Lhotse-33552.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.47310172207308315,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6625000000000001,0.5,0.8250000000000001,0.19750093292833676,fresh spicy,citrus,warm spicy
Lhotse Irresistível O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Lhotse-Irresistivel-33554.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6318419036102331,0.80251008160767,0.8193561693776197,0.8306854101446361,0.7490000000000001,0.6890000000000001,0.809,0.23638877819325016,woody,sweet,patchouli
Barolo O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Barolo-12300.html,Spicy-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.9081301304625715,0.80251008160767,0.8193561693776197,0.8306854101446361,0.684,0.6930000000000001,0.675,0.331063100794491,fruity,sweet,warm spicy
Duo Malbec Nebbiolo O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Duo-Malbec-Nebbiolo-15611.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7103036430235437,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6260000000000001,0.64,0.6120000000000001,0.2677591084087995,woody,aromatic,fruity
Malbec O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Malbec-7355.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6324807614275394,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6745000000000001,0.676,0.673,0.22489931120627873,woody,warm spicy,amber
Malbec 20 O Boticário for men,Boticário,https://www.fragrantica.com/perfume/O-Boticario/Malbec-20-98383.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7354610228081517,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5055000000000001,0.543,0.46799999999999997,0.24878019515039143,woody,fresh spicy,tobacco
